time /s	I /mA	E /V
46.600	209.887	3.178
46.800	209.888	3.178
47.000	209.889	3.178
47.200	209.886	3.178
47.400	209.885	3.178
47.600	209.887	3.178
47.800	209.886	3.178
48.000	209.885	3.178
48.200	209.886	3.178
48.400	209.885	3.178
48.600	209.885	3.178
48.800	209.887	3.178
49.000	209.886	3.179
49.200	209.886	3.179
49.400	209.884	3.179
49.600	209.886	3.179
49.800	209.886	3.179
50.000	209.887	3.179
50.200	209.886	3.179
50.400	209.886	3.179
50.600	209.887	3.179
50.800	209.886	3.179
51.000	209.887	3.179
51.200	209.887	3.179
51.400	209.888	3.179
51.600	209.887	3.179
51.800	209.888	3.179
52.000	209.888	3.179
52.200	209.888	3.180
52.400	209.887	3.180
52.600	209.887	3.180
52.800	209.886	3.180
53.000	209.888	3.180
53.200	209.886	3.180
53.400	209.887	3.180
53.600	209.887	3.180
53.800	209.887	3.180
54.000	209.888	3.180
54.200	209.888	3.180
54.400	209.889	3.180
54.600	209.888	3.180
54.800	209.888	3.180
55.000	209.888	3.180
55.200	209.889	3.180
55.400	209.888	3.181
55.600	209.888	3.181
55.800	209.888	3.181
56.000	209.889	3.181
56.200	209.888	3.181
56.400	209.886	3.181
56.600	209.886	3.181
56.800	209.888	3.181
57.000	209.887	3.181
57.200	209.887	3.181
57.400	209.887	3.181
57.600	209.886	3.181
57.800	209.888	3.181
58.000	209.887	3.181
58.200	209.887	3.181
58.400	209.888	3.182
58.600	209.888	3.182
58.800	209.888	3.182
59.000	209.887	3.182
59.200	209.887	3.182
59.400	209.885	3.182
59.600	209.887	3.182
59.800	209.888	3.182
60.000	209.885	3.182
60.200	209.885	3.182
60.400	209.885	3.182
60.600	209.888	3.182
60.800	209.887	3.182
61.000	209.889	3.182
61.200	209.886	3.182
61.400	209.887	3.182
61.600	209.886	3.183
61.800	209.887	3.183
62.000	209.887	3.183
62.200	209.888	3.183
62.400	209.885	3.183
62.600	209.886	3.183
62.800	209.887	3.183
63.000	209.886	3.183
63.200	209.888	3.183
63.400	209.886	3.183
63.600	209.886	3.183
63.800	209.886	3.183
64.000	209.887	3.183
64.200	209.886	3.183
64.400	209.887	3.183
64.600	209.886	3.183
64.800	209.886	3.183
65.000	209.885	3.183
65.200	209.887	3.184
65.400	209.888	3.184
65.600	209.888	3.184
65.800	209.886	3.184
66.000	209.888	3.184
66.200	209.887	3.184
66.400	209.888	3.184
66.600	209.887	3.184
66.800	209.886	3.184
67.000	209.887	3.184
67.200	209.887	3.184
67.400	209.887	3.184
67.600	209.885	3.184
67.800	209.887	3.184
68.000	209.888	3.184
68.200	209.886	3.184
68.400	209.888	3.184
68.600	209.886	3.185
68.800	209.887	3.185
69.000	209.887	3.185
69.200	209.888	3.185
69.400	209.887	3.185
69.600	209.887	3.185
69.800	209.886	3.185
70.000	209.886	3.185
70.200	209.889	3.185
70.400	209.887	3.185
70.600	209.886	3.185
70.800	209.889	3.185
71.000	209.887	3.185
71.200	209.889	3.185
71.400	209.887	3.185
71.600	209.888	3.185
71.800	209.886	3.185
72.000	209.887	3.185
72.200	209.888	3.186
72.400	209.887	3.186
72.600	209.888	3.186
72.800	209.888	3.186
73.000	209.888	3.186
73.200	209.888	3.186
73.400	209.887	3.186
73.600	209.887	3.186
73.800	209.887	3.186
74.000	209.888	3.186
74.200	209.888	3.186
74.400	209.889	3.186
74.600	209.888	3.186
74.800	209.888	3.186
75.000	209.887	3.186
75.200	209.887	3.186
75.400	209.888	3.187
75.600	209.888	3.187
75.800	209.888	3.187
76.000	209.888	3.187
76.200	209.888	3.187
76.400	209.888	3.187
76.600	209.888	3.187
76.800	209.886	3.187
77.000	209.886	3.187
77.200	209.887	3.187
77.400	209.888	3.187
77.600	209.887	3.187
77.800	209.887	3.187
78.000	209.888	3.187
78.200	209.888	3.187
78.400	209.888	3.187
78.600	209.888	3.187
78.800	209.886	3.188
79.000	209.887	3.188
79.200	209.888	3.188
79.400	209.888	3.188
79.600	209.886	3.188
79.800	209.886	3.188
80.000	209.887	3.188
80.200	209.887	3.188
80.400	209.888	3.188
80.600	209.886	3.188
80.800	209.888	3.188
81.000	209.887	3.188
81.200	209.887	3.188
81.400	209.885	3.188
81.600	209.887	3.188
81.800	209.887	3.188
82.000	209.888	3.188
82.200	209.886	3.188
82.400	209.889	3.189
82.600	209.888	3.189
82.800	209.886	3.189
83.000	209.889	3.189
83.200	209.886	3.189
83.400	209.887	3.189
83.600	209.888	3.189
83.800	209.887	3.189
84.000	209.887	3.189
84.200	209.887	3.189
84.400	209.885	3.189
84.600	209.889	3.189
84.800	209.888	3.189
85.000	209.888	3.189
85.200	209.890	3.189
85.400	209.889	3.189
85.600	209.888	3.189
85.800	209.888	3.189
86.000	209.889	3.190
86.200	209.889	3.190
86.400	209.890	3.190
86.600	209.890	3.190
86.800	209.889	3.190
87.000	209.889	3.190
87.200	209.889	3.190
87.400	209.889	3.190
87.600	209.890	3.190
87.800	209.887	3.190
88.000	209.888	3.190
88.200	209.888	3.190
88.400	209.888	3.190
88.600	209.888	3.190
88.800	209.887	3.190
89.000	209.888	3.190
89.200	209.888	3.190
89.400	209.888	3.191
89.600	209.888	3.191
89.800	209.886	3.191
90.000	209.888	3.191
90.200	209.887	3.191
90.400	209.889	3.191
90.600	209.887	3.191
90.800	209.887	3.191
91.000	209.888	3.191
91.200	209.888	3.191
91.400	209.889	3.191
91.600	209.886	3.191
91.800	209.888	3.191
92.000	209.889	3.191
92.200	209.886	3.191
92.400	209.886	3.191
92.600	209.888	3.191
92.800	209.887	3.191
93.000	209.888	3.192
93.200	209.889	3.192
93.400	209.890	3.192
93.600	209.889	3.192
93.800	209.887	3.192
94.000	209.887	3.192
94.200	209.888	3.192
94.400	209.889	3.192
94.600	209.888	3.192
94.800	209.888	3.192
95.000	209.888	3.192
95.200	209.888	3.192
95.400	209.888	3.192
95.600	209.888	3.192
95.800	209.889	3.192
96.000	209.888	3.192
96.200	209.889	3.192
96.400	209.888	3.193
96.600	209.888	3.193
96.800	209.889	3.193
97.000	209.889	3.193
97.200	209.889	3.193
